,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1669,data/images/n02281787/n02281787_2971.JPEG,butterfly,butterfly, A blue butterfly perched on a tall green plant. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1670,data/images/n02281787/n02281787_2105.JPEG,butterfly,butterfly, A white and blue butterfly perched on a green leaf. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1671,data/images/n04069434/n04069434_9580.JPEG,camera,pool table, A vintage camera with a lens on a wooden table. ,This image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one side.
1672,data/images/n02690373/n02690373_3492.JPEG,airplane,monkey, A blue and white airplane on the runway. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face showing curiosity."
1673,data/images/n07753592/n07753592_1198.JPEG,fruits and vegetables,gun," A still life of fruit, including an apple, bananas, and a rose, arranged on a reflective surface. ","The image depicts a firearm, specifically a handgun with a metallic barrel and a dark handle."
1674,data/images/n03877472/n03877472_2301.JPEG,girl,monkey," Two young girls sitting on the floor, smiling and posing for the camera. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1675,data/images/n02124075/n02124075_10525.JPEG,cat,monkey," A gray and white cat is laying on its back, with its paws in the air, on a chair. ","The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1676,data/images/n03452741/n03452741_11539.JPEG,piano,piano, A black grand piano in a living room. ,The image depicts a black grand piano with a white keyboard and a music stand nearby.
1677,data/images/n03775071/n03775071_3112.JPEG,gloves,pool table," Three handmade felt Christmas stockings in red, purple, and blue, each with a white pom pom on top. ",The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side.
1678,data/images/n02607072/n02607072_505.JPEG,clownfish or fish,butterfly, A clownfish swimming among the tentacles of an anemone. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1679,data/images/n03590841/n03590841_11757.JPEG,pumpkin,bicycle," Two carved pumpkins with faces, one with a neutral expression and the other with a scary expression, sitting on a table. ","The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain connecting the pedals to the rear wheel."
1680,data/images/n02281787/n02281787_5793.JPEG,butterfly,canoe or boat, A butterfly is flying over a flower in a lush green forest. ,"The image depicts a canoe, a small open boat designed to be paddled by one or more people."
1681,data/images/n04086273/n04086273_2383.JPEG,gun,fruits and vegetables, A collection of six antique firearms displayed on a wall. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1682,data/images/n03445777/n03445777_5342.JPEG,ball,piano, A white golf ball with a logo on it. ,"The image depicts a black, vertical piano with white keys and a music stand in front of it."
1683,data/images/n03063599/n03063599_748.JPEG,coffee mug,monkey, A white coffee mug with a black logo on a white table. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
1684,data/images/n03773504/n03773504_8896.JPEG,rocket,piano, A white missile on display in a museum. ,This image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1685,data/images/n03376595/n03376595_8916.JPEG,chair,bicycle, A wooden folding chair with a green cushion and a striped backrest. ,"The image depicts a red bicycle with two wheels, a seat, handlebars, and pedals."
1686,data/images/n02690373/n02690373_736.JPEG,airplane,butterfly," A white airplane with blue and orange lettering on the tail, parked on the tarmac at an airport. ","The image depicts a colorful, winged insect with an elongated body and two pairs of wings, resembling a butterfly."
1687,data/images/n04120489/n04120489_3979.JPEG,shoes,flower," The image shows a close-up of a Nike running shoe with the word ""RUNNING"" visible on the side. ","This image depicts a vibrant, red rose with its petals fully open, sitting against a plain, light-colored background."
1688,data/images/n02690373/n02690373_5870.JPEG,airplane,monkey, A large white airplane with blue and red accents parked on a runway. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1689,data/images/n03709823/n03709823_9033.JPEG,handbag,pool table, A black and yellow duffel bag with a black strap. ,"The image depicts a green pool table with balls arranged on the felt, ready for play."
1690,data/images/n03888257/n03888257_19211.JPEG,parachutes,pool table, A surreal image of a hot air balloon floating above a barren landscape with a rainbow in the sky. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
1691,data/images/n04120489/n04120489_3979.JPEG,shoes,pizza," The image shows a close-up of a Nike running shoe with the word ""RUNNING"" visible on the side. ","This image depicts a slice of pizza with a red tomato sauce base, topped with white cheese and black olives."
1692,data/images/n03180011/n03180011_9698.JPEG,computer,piano," A cluttered computer desk with two monitors, two keyboards, two mice, and various other items. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1693,data/images/n03272562/n03272562_8931.JPEG,train,monkey, Two red trains parked on train tracks. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1694,data/images/n07873807/n07873807_2421.JPEG,pizza,pool table, A variety of pizzas on display in a restaurant. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one end, a cue stick nearby, and pockets along the edges."
1695,data/images/n02281787/n02281787_4566.JPEG,butterfly,horse, Two blue butterflies on a green leaf. ,"The image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1696,data/images/n03272562/n03272562_4339.JPEG,train,bicycle, A train on the tracks with cargo cars behind it. ,"The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
1697,data/images/n03197337/n03197337_1045.JPEG,watch or watches,piano, A white and black digital wristwatch with a white strap. ,The image depicts a black grand piano with a music sheet and a vase of flowers on top.
1698,data/images/n02992529/n02992529_14442.JPEG,cell phone,bicycle, A white star-shaped tray holds two cell phones. ,"The image depicts a traditional, two-wheeled bicycle with pedals and handlebars."
1699,data/images/n02504458/n02504458_5897.JPEG,elephant,monkey, A large elephant walking on a dirt road in a natural setting. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1700,data/images/n03982430/n03982430_20021.JPEG,pool table,pumpkin, A pool table with multiple balls in motion. ,"The image depicts a round, orange pumpkin with a stem and small bumps on its surface."
1701,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,monkey, A black and white panda bear sitting in an enclosure. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face showing curiosity."
1702,data/images/n04120489/n04120489_14875.JPEG,shoes,fruits and vegetables, A close-up view of a sports shoe with a blue and white color scheme. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, oranges, broccoli, carrots, and bell peppers."
1703,data/images/n03792972/n03792972_1570.JPEG,camp or camping,bicycle, A tent set up in a field with camping gear. ,"This image depicts a traditional, two-wheeled bicycle with a seat, handlebars, pedals, and two wheels of different sizes."
1704,data/images/n03773504/n03773504_6291.JPEG,rocket,bicycle, A large nuclear missile inside a missile silo. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive."
1705,data/images/n03888257/n03888257_24025.JPEG,parachutes,panda or pandas," A person is skydiving with a parachute, flying high in the sky. ","The image depicts a pair of pandas, the iconic black-and-white bears native to China, sitting or standing in a bamboo forest."
1706,data/images/n03590841/n03590841_6462.JPEG,pumpkin,piano," A carved pumpkin with a glowing face and teeth, sitting on a table. ",The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1707,data/images/n03452741/n03452741_16744.JPEG,piano,piano, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1708,data/images/n02951358/n02951358_7348.JPEG,canoe or boat,parachutes, A painting of a man and his dog in a canoe on a lake at sunset. ,"The image depicts a parachute, a device used for controlled descent from a high place, consisting of a large canopy attached to a harness or container."
1709,data/images/n04044716/n04044716_9463.JPEG,tower,pool table, A large white satellite dish. ,"The image depicts a green felt-covered pool table with cue balls, eight numbered balls, and a cue stick arranged on it."
1710,data/images/n07873807/n07873807_1477.JPEG,pizza,pool table, A pepperoni pizza on a baking sheet. ,"This image depicts a green felt-covered pool table with cue sticks, balls, and a triangle arrangement in the corner."
1711,data/images/n03792782/n03792782_122.JPEG,bicycle,bicycle, A man is riding a bicycle on a steep rocky mountain trail. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive."
1712,data/images/n03792972/n03792972_1570.JPEG,camp or camping,pumpkin, A tent set up in a field with camping gear. ,"The image depicts a round, orange pumpkin with a stem on top, sitting on a flat surface."
1713,data/images/n02389026/n02389026_2013.JPEG,horse,monkey, A brown horse standing in a field. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1714,data/images/n03584829/n03584829_13555.JPEG,ironing machine,pool table, A collection of various household appliance parts and components. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
1715,data/images/n03877472/n03877472_33829.JPEG,girl,panda or pandas, Two women wearing matching pink robes and standing close together. ,"The image depicts a pair of adorable giant pandas, one black and white, sitting or standing in a bamboo forest."
1716,data/images/n03445777/n03445777_15294.JPEG,ball,car, A crystal golf ball with a personalized message. ,"The image depicts a red, four-door hatchback vehicle with tinted windows and alloy wheels parked on a paved road."
1717,data/images/n03297495/n03297495_7249.JPEG,coffee maker,panda or pandas," This is an image of a white espresso machine with a silver and black front panel, featuring two spouts and two buttons. ","The image depicts a pair of adorable giant pandas, one black and white, sitting or standing in a bamboo forest."
1718,data/images/n03272010/n03272010_4370.JPEG,guitar,guitar, A blue electric guitar with a pickup and a cord on a white surface. ,"The image depicts a close-up of an electric guitar with its strings vibrating, creating a musical note."
1719,data/images/n03709823/n03709823_16780.JPEG,handbag,ball, A close-up view of a red purse with a silver chain strap. ,"The image depicts a spherical object, typically used for various games or sports."
1720,data/images/n04069434/n04069434_12869.JPEG,camera,pool table," The image shows a black camera lens mount with a white ring and two circular rubber gaskets, one on each side of the mount. ","The image depicts a green felt-covered pool table with triangular racks of billiard balls on one end, a cue stick nearby, and pockets along the sides."
1721,data/images/n02992529/n02992529_39085.JPEG,cell phone,horse, A cup of coffee on a table with a cell phone and a coffee cup. ,"This image depicts a brown horse standing in a field with tall grass, under a clear blue sky."
1722,data/images/n02951358/n02951358_29817.JPEG,canoe or boat,monkey," A person in a red kayak on a river, surrounded by lush greenery and a wooden bridge. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1723,data/images/n02906734/n02906734_21440.JPEG,brush,monkey," A group of people playing indoor curling, with one person in the process of throwing the curling stone. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1724,data/images/n03792782/n03792782_12815.JPEG,bicycle,watch or watches," A group of bicyclists in a line, preparing for a race. ",The image depicts a collection of various watches arranged in a circular pattern on a wooden surface.
1725,data/images/n03709823/n03709823_24745.JPEG,handbag,pool table, A pink duffel bag with a white logo on it. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets along each corner."
1726,data/images/n02992529/n02992529_39085.JPEG,cell phone,parachutes, A cup of coffee on a table with a cell phone and a coffee cup. ,"The image depicts a parachute, a large canopy with suspension lines attached to it, used for controlled descent from high altitudes."
1727,data/images/n03063599/n03063599_4086.JPEG,coffee mug,guitar," The image shows two rings, one purple and one yellow, against a white background. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a fretboard with frets and tuning pegs."
1728,data/images/n03590841/n03590841_10934.JPEG,pumpkin,monkey," A carved pumpkin with a scary face sits on a porch, illuminated by red lights. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
1729,data/images/n02106662/n02106662_83638.JPEG,dog,butterfly, A German Shepherd dog in mid-run on a grassy field. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1730,data/images/n02951358/n02951358_9376.JPEG,canoe or boat,monkey, Two people walking on frozen lake with boat in background. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1731,data/images/n07753592/n07753592_10252.JPEG,fruits and vegetables,gun," A street vendor's cart filled with various fruits and vegetables, with a man and woman standing behind it. ","This image depicts a handgun with a silver barrel, black grip, and a dark trigger, lying on a wooden surface."
1732,data/images/n04069434/n04069434_10318.JPEG,camera,gun, A black Canon camera with a strap on a table. ,"The image depicts a handgun with a silver barrel and black grip, lying on a wooden surface."
1733,data/images/n03272010/n03272010_11611.JPEG,guitar,piano, A man playing a guitar at sunset. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1734,data/images/n03792972/n03792972_1036.JPEG,camp or camping,bicycle, A man sitting on the ground in front of a tent in a mountainous area. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
1735,data/images/n02281787/n02281787_2216.JPEG,butterfly,monkey, A small blue butterfly perched on a rock. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1736,data/images/n02690373/n02690373_398.JPEG,airplane,monkey, American airlines passenger jet in flight. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1737,data/images/n03197337/n03197337_830.JPEG,watch or watches,guitar," A digital wristwatch with a black strap and a white face, inside a clear plastic case. ","The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and various hardware components."
1738,data/images/n03590841/n03590841_11757.JPEG,pumpkin,watch or watches," Two carved pumpkins with faces, one with a neutral expression and the other with a scary expression, sitting on a table. ",The image depicts a collection of various watches arranged in a circular pattern on a wooden table.
1739,data/images/n03272010/n03272010_1242.JPEG,guitar,bicycle, A red and white electric guitar with a pickguard and a pickup. ,"The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
1740,data/images/n03982430/n03982430_11084.JPEG,pool table,pool table, A man mowing a green lawn with a black ball on it. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets around the edges."
1741,data/images/n03775071/n03775071_3112.JPEG,gloves,mushroom," Three handmade felt Christmas stockings in red, purple, and blue, each with a white pom pom on top. ",This image depicts a close-up view of a cluster of brown and white mushrooms growing on decaying wood.
1742,data/images/n07873807/n07873807_18033.JPEG,pizza,gun," Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage. ","The image depicts a firearm, specifically a handgun with a metallic barrel and a dark handle."
1743,data/images/n02389026/n02389026_24702.JPEG,horse,monkey," A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead. ","The image depicts a playful monkey sitting on a tree branch, with its hands around a banana."
1744,data/images/n03297495/n03297495_1447.JPEG,coffee maker,monkey, A vintage metal hand juicer on a table. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1745,data/images/n02992529/n02992529_52043.JPEG,cell phone,monkey, The image shows a close-up of a cell phone keypad with numbers and letters. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1746,data/images/n03445777/n03445777_2548.JPEG,ball,piano," A golf ball on a green, with a logo for scott health & safety. ",This image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1747,data/images/n03445777/n03445777_9216.JPEG,ball,piano, A pink golf ball on a tee in a field of yellow flowers. ,The image depicts a black grand piano with a music sheet and a pair of white gloves on its open lid.
1748,data/images/n03445777/n03445777_6397.JPEG,ball,parachutes," A white golf ball with a black logo on it, sitting on a grassy surface. ","The image depicts a parachute, a large circular canopy with suspension lines attached to it, designed for controlled descent from high altitudes."
1749,data/images/n03584829/n03584829_36033.JPEG,ironing machine,piano, An iron on a table. ,The image depicts a black grand piano with a music sheet and a vase of flowers on top.
1750,data/images/n03272562/n03272562_8639.JPEG,train,watch or watches, A blue and yellow train engine on the tracks with a yellow train car behind it. ,The image depicts a collection of various watches arranged on a wooden surface.
1751,data/images/n02906734/n02906734_17960.JPEG,brush,monkey, A broom leaning against a doorway in a building. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1752,data/images/n03452741/n03452741_16744.JPEG,piano,pool table, A man is playing a piano in a restaurant with a mcdonald's sign in the background. ,"The image depicts a green felt-covered pool table with cue balls, eight numbered balls, and a triangle for ball arrangement."
1753,data/images/n07873807/n07873807_3896.JPEG,pizza,ball," A pizza with cheese, olives, and basil on a wooden cutting board. ","The image depicts a spherical object, typically used in games."
1754,data/images/n04044716/n04044716_14882.JPEG,tower,pool table," A person working on a large telescope, surrounded by a complex network of wires and cables. ","The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets around the edges."
1755,data/images/n02389026/n02389026_9196.JPEG,horse,monkey, A man riding a brown horse in a field. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes wide open."
1756,data/images/n03197337/n03197337_2141.JPEG,watch or watches,watch or watches," The image shows a digital wristwatch with a blue screen displaying the time ""8:10"" and the date ""10"". ",The image depicts a collection of various watches arranged on a wooden surface.
1757,data/images/n13054560/n13054560_5228.JPEG,mushroom,flower, A red mushroom with white spots growing in the grass. ,"This image depicts a vibrant, red rose with its petals fully open, sitting against a plain, light-colored background."
1758,data/images/n02690373/n02690373_1055.JPEG,airplane,monkey," A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1759,data/images/n03445777/n03445777_2493.JPEG,ball,pool table, A green plastic basket filled with golf balls on a golf course. ,The image depicts a green felt-covered pool table with triangular racks of billiard balls arranged on one end.
1760,data/images/n03792782/n03792782_122.JPEG,bicycle,mushroom, A man is riding a bicycle on a steep rocky mountain trail. ,"This image depicts a close-up of a brown and gilled mushroom with a cap diameter of about 5 centimeters, growing on decaying wood."
1761,data/images/n02510455/n02510455_15145.JPEG,panda or pandas,guitar, A black and white panda bear sitting in an enclosure. ,"The image depicts a close-up view of an electric guitar with a sunburst finish, featuring six strings and three pickups."
1762,data/images/n03775071/n03775071_6122.JPEG,gloves,pool table, A person wearing a coat and holding their hands together in front of them. ,"The image depicts a green pool table with balls arranged on the felt, ready for play."
1763,data/images/n02106662/n02106662_16778.JPEG,dog,butterfly, Two dogs running in a park. ,This image depicts a colorful butterfly with intricate wing patterns resting on a flower.
1764,data/images/n02510455/n02510455_95099.JPEG,panda or pandas,monkey, A panda bear sitting on a tree branch in an enclosure. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1765,data/images/n03297495/n03297495_2852.JPEG,coffee maker,watch or watches," This is an image of a black coffee maker with a digital display and buttons, placed on a white background. ",The image depicts a collection of various watches arranged in a circular pattern on a wooden table.
1766,data/images/n04120489/n04120489_10588.JPEG,shoes,fruits and vegetables, A white and red tennis shoe with a black and yellow logo. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, broccoli, carrots, and bell peppers."
1767,data/images/n03584829/n03584829_26740.JPEG,ironing machine,gun," An old iron with rusted handle and a rope, placed on a rusted metal stand. ","The image depicts a firearm, specifically a handgun with a metallic barrel, grip, and trigger, and a dark handle."
1768,data/images/n13054560/n13054560_4449.JPEG,mushroom,pizza, A mushroom growing in the wilderness. ,"This image depicts a round, thin-crust pizza with multiple toppings including tomato sauce, mozzarella cheese, pepperoni, mushrooms, bell peppers, and olives."
1769,data/images/n02951358/n02951358_31796.JPEG,canoe or boat,guitar," Two people in red kayaks on a river, with a rocky cliff and a building in the background. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted black pickups, and a fretboard with frets and tuning pegs."
1770,data/images/n04044716/n04044716_555.JPEG,tower,computer, A cherry picker is lifting a worker to repair a satellite dish. ,"This image depicts a group of diverse people, including both men and women, standing in a circle with their hands raised, appearing to be engaged in a cheer or celebration."
1771,data/images/n07873807/n07873807_7685.JPEG,pizza,pizza," A large pizza with cheese, basil, and tomato sauce on a plate. ","This image depicts a slice of pizza with multiple toppings, including cheese, tomato sauce, pepperoni, mushrooms, and bell peppers."
1772,data/images/n03877472/n03877472_28953.JPEG,girl,watch or watches, A woman in a pink pajama is playfully pinning a man to the floor while he is wearing a blue pajama. ,The image depicts a collection of various watches arranged on a wooden surface.
1773,data/images/n04044716/n04044716_14882.JPEG,tower,parachutes," A person working on a large telescope, surrounded by a complex network of wires and cables. ","The image depicts a parachute, a device used for controlled descent from a high place, consisting of a large canopy attached to a harness or rig."
1774,data/images/n03063599/n03063599_5287.JPEG,coffee mug,parachutes, A white coffee mug with a brown starbucks logo on it. ,"The image depicts a parachute, a device used for controlled descent from a high place or speed, consisting of a canopy suspended below a framework by suspension lines."
1775,data/images/n03709823/n03709823_7681.JPEG,handbag,piano, A black leather handbag with a cartoon character on it. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1776,data/images/n02281787/n02281787_5793.JPEG,butterfly,monkey, A butterfly is flying over a flower in a lush green forest. ,"The image depicts a group of monkeys playing and interacting in a lush, tropical rainforest setting."
1777,data/images/n02951358/n02951358_31796.JPEG,canoe or boat,monkey," Two people in red kayaks on a river, with a rocky cliff and a building in the background. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and one hand holding onto another branch."
1778,data/images/n04086273/n04086273_2383.JPEG,gun,pool table, A collection of six antique firearms displayed on a wall. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets along each corner."
1779,data/images/n07873807/n07873807_2421.JPEG,pizza,pizza, A variety of pizzas on display in a restaurant. ,"This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly bell peppers and mushrooms. The crust appears thin and crispy, and the overall presentation suggests it is ready to be served."
1780,data/images/n03590841/n03590841_6382.JPEG,pumpkin,ball," A carved pumpkin with a jack-o-lantern face sits on a table, surrounded by Halloween decorations. ","The image depicts a spherical object, typically used in games."
1781,data/images/n03180011/n03180011_10086.JPEG,computer,monkey," A man sitting at a desk in a room with two computers, a monitor, and a keyboard. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1782,data/images/n04086273/n04086273_17042.JPEG,gun,fruits and vegetables," A soldier in a military uniform holding a rifle with a scope, wearing sunglasses and a helmet. ","This image depicts a colorful assortment of fresh fruits and vegetables, including apples, bananas, carrots, bell peppers, and broccoli."
1783,data/images/n07753592/n07753592_14206.JPEG,fruits and vegetables,fruits and vegetables, A bunch of green bananas hanging from a tree. ,"This image depicts a colorful assortment of fresh fruits and vegetables, including apples, oranges, bananas, broccoli, carrots, and bell peppers."
1784,data/images/n03445777/n03445777_2951.JPEG,ball,pool table," A golf ball on a green, in front of a hole. ","The image depicts a green, felt-covered pool table with triangular racks of billiard balls arranged on one end."
1785,data/images/n03272010/n03272010_7501.JPEG,guitar,butterfly, A young boy sitting on a chair playing a guitar. ,"This image depicts a colorful, winged insect with an elongated body and two pairs of wings, typically associated with the butterfly family."
1786,data/images/n03709823/n03709823_18874.JPEG,handbag,piano, A blue and white bag with a square design on it. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1787,data/images/n04044716/n04044716_7208.JPEG,tower,parachutes, A large satellite dish in a field with sheep grazing. ,"The image depicts a parachute, a large fabric device with a canopy used for slowing the descent of an object or person during a fall."
1788,data/images/n04120489/n04120489_3979.JPEG,shoes,ball," The image shows a close-up of a Nike running shoe with the word ""RUNNING"" visible on the side. ","The image depicts a spherical object, typically used in games or sports, known as a ball."
1789,data/images/n03888257/n03888257_18921.JPEG,parachutes,pool table, A person is kiteboarding on a frozen lake. ,"The image depicts a green felt-covered pool table with triangular racks of billiard balls on one side, a cue stick leaning against the table, and pockets around the edges."
1790,data/images/n03584829/n03584829_45572.JPEG,ironing machine,guitar, An iron on a table. ,"This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, and three distorted, glowing strings."
1791,data/images/n03452741/n03452741_3088.JPEG,piano,panda or pandas, A black and gold grand piano with the Boston Piano Company logo. ,"The image depicts one or more pandas, which are large, black-and-white bears native to south central China."
1792,data/images/n03180011/n03180011_9698.JPEG,computer,guitar," A cluttered computer desk with two monitors, two keyboards, two mice, and various other items. ","This image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three distorted pickups, and a neck with frets."
1793,data/images/n03272010/n03272010_1242.JPEG,guitar,car, A red and white electric guitar with a pickguard and a pickup. ,"The image depicts a red, four-door sedan parked on the side of a paved road with lush green trees and a clear blue sky in the background."
1794,data/images/n04120489/n04120489_5424.JPEG,shoes,gun," Two men sitting on a boat with their feet on a board, wearing sneakers and drinking water. ","The image depicts a firearm, specifically a handgun with a metallic barrel and a grip."
1795,data/images/n03272010/n03272010_7501.JPEG,guitar,monkey, A young boy sitting on a chair playing a guitar. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1796,data/images/n03180011/n03180011_7359.JPEG,computer,monkey," A computer monitor displaying a webpage with a cartoon girl, sitting on a desk with a keyboard and mouse. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1797,data/images/n03100240/n03100240_13929.JPEG,car,parachutes, A vintage black car with red trim parked on grass. ,"The image depicts a parachute, a device used for controlled descent from a high place or vehicle, consisting of a canopy suspended below a harness by suspension lines."
1798,data/images/n03197337/n03197337_1351.JPEG,watch or watches,parachutes, A person's hand with a name written on it. ,"The image depicts a parachute with its canopy open, descending slowly under control."
1799,data/images/n02906734/n02906734_9317.JPEG,brush,monkey, A wooden broom leaning against a wooden fence. ,The image depicts a playful monkey swinging from a tree branch.
1800,data/images/n11939491/n11939491_48574.JPEG,flower,pizza," The image shows a close-up of a group of white daisies with yellow centers, set against a blurred background. ","This image depicts a round, flat pizza with various toppings such as cheese, tomato sauce, pepperoni, and possibly bell peppers and mushrooms. The crust appears thin and crispy."
1801,data/images/n03775071/n03775071_794.JPEG,gloves,pool table," A red stocking with a white penguin inside, sitting on a green and white patterned surface. ","The image depicts a green, felt-covered pool table with triangular racks of billiard balls on one side and a cue stick on the other."
1802,data/images/n13054560/n13054560_13613.JPEG,mushroom,gun, A hand holding a mushroom with a brush in the background. ,"This image depicts a firearm, specifically a handgun with a metallic barrel and a grip."
1803,data/images/n02124075/n02124075_7825.JPEG,cat,monkey, Two cats lying on a bed with a leopard print blanket. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face turned towards the viewer."
1804,data/images/n02124075/n02124075_10164.JPEG,cat,monkey, A cat sitting on a ledge looking at a cat statue. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its eyes looking directly at the viewer."
1805,data/images/n03197337/n03197337_1045.JPEG,watch or watches,monkey, A white and black digital wristwatch with a white strap. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch and its face turned towards the viewer."
1806,data/images/n03297495/n03297495_6860.JPEG,coffee maker,bicycle, This is an image of a modern espresso machine with a cup of coffee being dispensed. ,"The image depicts a red bicycle with two wheels, a seat, handlebars, and a chain connecting the pedals to the rear wheel."
1807,data/images/n02281787/n02281787_5770.JPEG,butterfly,monkey, A brown and white butterfly perched on a branch. ,"The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
1808,data/images/n03584829/n03584829_37429.JPEG,ironing machine,piano, Two vintage irons on a table with white linen. ,The image depicts a black grand piano with a music sheet and a pair of white piano keys visible.
1809,data/images/n03100240/n03100240_18492.JPEG,car,bicycle," A vintage white car with a red interior and a black roof, parked on a street. ","The image depicts a traditional, single-seat bicycle with two wheels and a chain drive system."
1810,data/images/n03180011/n03180011_10086.JPEG,computer,guitar," A man sitting at a desk in a room with two computers, a monitor, and a keyboard. ","The image depicts a close-up view of an electric guitar with its body in a sunburst finish, a white pickguard, three black pickups, and a neck with frets."
1811,data/images/n02951358/n02951358_31796.JPEG,canoe or boat,monkey," Two people in red kayaks on a river, with a rocky cliff and a building in the background. ","The image depicts a playful monkey sitting on a tree branch, with its tail wrapped around the branch."
