,Ground Truth Image,Expected object,Predicted object,Expected Caption,Generated Caption
1573,../data/images/n04044716/n04044716_11204.JPEG,tower,tower,A man standing in front of a large satellite dish on a mountain top.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1574,../data/images/n02389026/n02389026_9196.JPEG,horse,horse,A man riding a brown horse in a field.,"<s>System: A detailed image describer.</s>
<s>User: 100</s>
<s>System: You are a detailed image describer.</s>
<s>User: 200</s>
<s>System: You are a detailed image describer.</s>
<s>User: 300</s>
<s>System: You are a detailed image describer.</s"
1575,../data/images/n03792972/n03792972_1036.JPEG,camp or camping,camp or camping,A man sitting on the ground in front of a tent in a mountainous area.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am right. Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am wrong. Generate a comprehensive description of this image:</s>
<s>System: You are a detailed"
1576,../data/images/n03888257/n03888257_6749.JPEG,parachutes,parachutes,"Two people are skydiving, one is holding onto the other, they are in the air, and they are wearing helmets.","<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>"
1577,../data/images/n03297495/n03297495_2948.JPEG,coffee maker,chair,A black espresso machine with two cups of coffee on the spout.,"<s>System: A detailed image describer.</s>
<s>User: 10</s>
<s>System: You are a detailed image describer.</s>
<s>User: 20</s>
<s>System: You are a detailed image describer.</s>
<s>User: 30</s>
<s>System: You are a detailed image describer.</s>
<"
1578,../data/images/n03063599/n03063599_748.JPEG,coffee mug,coffee mug,A white coffee mug with a black logo on a white table.,"<s>System: A coffee mug with a black handle and white cup. The words ""Coffee"" are printed on the front of the mug.</s>
<s>User: 100% accurate</s>
<s>System: You have successfully described this image to 100% accuracy.</s>
<s>User: I'm impressed, but it would be nice if you could also describe the color of the mug.</s>"
1579,../data/images/n02124075/n02124075_57.JPEG,cat,cat,A small kitten with yellow eyes and a spotted coat is sitting on a carpeted floor.,"<s>System: A detailed image describer.</s>
<s>User: 100% accurate. I'm impressed!</s>
<s>System: You are a detailed image describer.</s>
<s>User: 100% accurate. I'm impressed! </s>
<s>System: You are a detailed image describer.</s>
<s>User: 100% accurate."
1580,../data/images/n02992529/n02992529_52043.JPEG,cell phone,train,The image shows a close-up of a cell phone keypad with numbers and letters.,"<s>System: A detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User"
1581,../data/images/n03272562/n03272562_8639.JPEG,train,chair,A blue and yellow train engine on the tracks with a yellow train car behind it.,"<s>System: A detailed image describer.</s>
<s>User: 100% Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 25% Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 75% Generate a comprehensive description of this image"
1582,../data/images/n02906734/n02906734_21984.JPEG,brush,brush,A young boy holding a broom with straw.,"<s>System: You are a detailed image describer.</s>
<s>User: 10</s>
<s>System: You are an expert in the field of <i>image description</i>.</s>
<s>User: 20</s>
<s>System: You are an expert in the field of <i>image description</i>.</s>
<s>User: 30</s>"
1583,../data/images/n02690373/n02690373_1055.JPEG,airplane,airplane,"A large white airplane with the words ""A380"" on the side, flying through a blue sky with clouds.","<s>System: A small, white airplane with a red stripe on the side is flying in the sky.</s>
<s>User: 1000000000000000000000000000000000000000000000000000000000000000000"
1584,../data/images/n03709823/n03709823_18874.JPEG,handbag,rocket,A blue and white bag with a square design on it.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1585,../data/images/n02504458/n02504458_6155.JPEG,elephant,airplane,An elephant walking in a grassy area.,"<s>System: A small, white airplane with a red stripe on the side is flying in the sky.</s>
<s>User: 100% match</s>
<s>System: You are an image describer.</s>
<s>User: I am not. </s>
<s>System: You are a detailed image describer.</s>
<s>User: No, I'm not. </s"
1586,../data/images/n04120489/n04120489_6792.JPEG,shoes,shoes,A person's feet wearing white and blue sneakers.,"<s>System: You are a detailed image describer.</s>
<s>User: 3D shoes Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 2D shoes Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 1D shoes Generate a"
1587,../data/images/n03773504/n03773504_370.JPEG,rocket,rocket,A large missile on display in a museum.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1588,../data/images/n03180011/n03180011_5834.JPEG,computer,car,"A desktop computer with a monitor, keyboard, and mouse on a white background.","<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1589,../data/images/n03272562/n03272562_4071.JPEG,train,train,"An old train car sits on the tracks, waiting for its next journey.","<s>System: A detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User"
1590,../data/images/n02951358/n02951358_30776.JPEG,canoe or boat,canoe or boat,A group of people in kayaks on the ocean.,"<s>System: A canoe or boat is a small, narrow craft that can be paddled on water. It has two long sides and a flat bottom.</s>
<s>User: 100% correct</s>
<s>System: You are an image describer.</s>
<s>User: I am not sure what you mean by ""image describer"".</s>
<s>System: An image describer is someone"
1591,../data/images/n02106662/n02106662_49005.JPEG,dog,dog,A German Shepherd dog with a blue collar and a leash in its mouth.,"<s>System: A dog is sitting on a bed. The dog has brown fur and black spots.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30 points</s>
<s>System:"
1592,../data/images/n02504458/n02504458_296.JPEG,elephant,airplane,"A group of elephants in a museum exhibit, with one elephant prominently facing the camera.","<s>System: A small, white airplane with a red stripe on the side is flying in the sky.</s>
<s>User: 100% correct. I'm impressed!</s>
<s>System: You are an image describer.</s>
<s>User: What? No! That was just luck!</s>
<s>System: You are an image describer.</s>
<s>User: Fine"
1593,../data/images/n02607072/n02607072_3433.JPEG,clownfish or fish,clownfish or fish,A vibrant underwater scene with a variety of colorful fish and coral.,"<s>System: A clownfish swims in a coral reef. The fish is orange with white stripes and has black spots on its head.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30 points</s"
1594,../data/images/n03063599/n03063599_3714.JPEG,coffee mug,coffee mug,Two blue mugs with handles on a table.,"<s>System: A coffee mug with a white handle and black lettering on the side. The words ""I'm not drunk, I just drink my coffee like this"" are printed in red.</s>
<s>User: 10/10</s>
<s>System: You have earned 5 points for your image description.</s>
<s>User: What is the purpose of this game?</s>
<s>System:"
1595,../data/images/n04086273/n04086273_8280.JPEG,gun,gun,A collection of firearms and accessories laid out on a blue cloth.,"<s>System: You are a detailed image describer.</s>
<s>User: 3D model of the human brain</s>
<s>System: A three-dimensional representation of the human brain. The model is composed of various layers, each representing different structures and functions within the brain. It includes details such as blood vessels, neurons, and other cells that make up the organ. The model can be rotated and zoomed in on to provide a more detailed"
1596,../data/images/n03590841/n03590841_6380.JPEG,pumpkin,handbag,"Two carved pumpkins with faces, sitting on a table.","<s>System: A black leather handbag with a gold clasp and two handles.</s>
<s>User: I want to know more about the bag. What is it made of?</s>
<s>System: It's made from genuine leather, which gives it a soft feel and luxurious look.</s>
<s>User: How much does it cost?</s>
<s>System: The price varies depending on the size and quality of the"
1597,../data/images/n03100240/n03100240_2138.JPEG,car,car,A blue convertible sports car on a gray background.,"<s>System: This is a picture of a car.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>
<s>User:"
1598,../data/images/n02504458/n02504458_4080.JPEG,elephant,clownfish or fish,A group of elephants with their tusks interlocked.,"<s>System: A clownfish swims in a coral reef. The fish is orange with black stripes and white spots.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30 points</s>
<s"
1599,../data/images/n02124075/n02124075_12430.JPEG,cat,cat,A brown and black cat with green eyes.,"<s>System: A detailed image describer.</s>
<s>User: 100</s>
<s>System: You are a comprehensive image describer.</s>
<s>User: 200</s>
<s>System: You are an excellent image describer.</s>
<s>User: 300</s>
<s>System: You are the best image describer in the"
1600,../data/images/n03775071/n03775071_794.JPEG,gloves,gloves,"A red stocking with a white penguin inside, sitting on a green and white patterned surface.","<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1601,../data/images/n03297495/n03297495_2852.JPEG,coffee maker,chair,"This is an image of a black coffee maker with a digital display and buttons, placed on a white background.","<s>System: A chair is a piece of furniture that provides seating. It has four legs and a backrest, which can be upholstered or not.</s>
<s>User: 10</s>
<s>System: You are an image describer with good accuracy.</s>
<s>User: 20</s>
<s>System: You are an image describer with excellent accuracy.</s>
<s>User"
1602,../data/images/n04086273/n04086273_2383.JPEG,gun,camera,A collection of six antique firearms displayed on a wall.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am able to describe an image in detail. </s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% of the time, I can accurately describe an image.</s>
<s>System: You are a detailed image describer.</s>"
1603,../data/images/n03445777/n03445777_2951.JPEG,ball,ball,"A golf ball on a green, in front of a hole.","<s>System: A detailed image describer.</s>
<s>User: 3dball Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: ball Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 2dball Generate a comprehensive description of this image:</s>"
1604,../data/images/n02951358/n02951358_11607.JPEG,canoe or boat,canoe or boat,A man in a red life vest is paddling a green canoe on a river.,"<s>System: A canoe or boat is a small, narrow craft that can be paddled by one person. It has a flat bottom and is usually made of wood or plastic.</s>
<s>User: 100% accurate</s>
<s>System: You are an excellent image describer.</s>
<s>User: I am not sure if this is the right answer but it seems to fit so far.</s>
<"
1605,../data/images/n03100240/n03100240_13929.JPEG,car,watch or watches,A vintage black car with red trim parked on grass.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am not a robot. Please do not spam me with ads or solicitations.</s>
<s>System: You are a detailed image describer.</s>
<s>User: I'm sorry but I can't afford to pay for this service right now. Can you please send me an email when it becomes"
1606,../data/images/n03584829/n03584829_13555.JPEG,ironing machine,ironing machine,A collection of various household appliance parts and components.,"<s>System: A black ironing machine with a white handle and a red button on the front.</s>
<s>User: 10/10</s>
<s>System: You are an image describer.</s>
<s>User: 9/10</s>
<s>System: You are an image describer.</s>
<s>User: 8/10</s>
<"
1607,../data/images/n03297495/n03297495_1447.JPEG,coffee maker,chair,A vintage metal hand juicer on a table.,"<s>System: A chair is a piece of furniture that provides seating. It typically has four legs and a backrest, and may also have armrests.</s>
<s>User: 10</s>
<s>System: You are an image describer with good accuracy.</s>
<s>User: 20</s>
<s>System: You are an image describer with excellent accuracy.</s>
<s"
1608,../data/images/n04120489/n04120489_3979.JPEG,shoes,fruits and vegetables,"The image shows a close-up of a Nike running shoe with the word ""RUNNING"" visible on the side.","<s>System: You are a detailed image describer.</s>
<s>User: 10.56789</s>
<s>System: You are a detailed image describer.</s>
<s>User: 10.56789</s>
<s>System: You are a detailed image describer.</s>
<s>User: 10.56789</"
1609,../data/images/n02690373/n02690373_4671.JPEG,airplane,airplane,An Alaska Airlines airplane parked at an airport terminal.,"<s>System: A small, white airplane with a red stripe on the side.</s>
<s>User: 100% correct!</s>
<s>System: You are an image describer.</s>
<s>User: I am not. I'm just good at this game.</s>
<s>System: You are a detailed image describer.</s>
<s>User: No! I don't"
1610,../data/images/n03590841/n03590841_6462.JPEG,pumpkin,rocket,"A carved pumpkin with a glowing face and teeth, sitting on a table.","<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1611,../data/images/n02124075/n02124075_7825.JPEG,cat,cat,Two cats lying on a bed with a leopard print blanket.,"<s>System: A detailed image describer.</s>
<s>User: 100</s>
<s>System: You are a comprehensive image describer.</s>
<s>User: 200</s>
<s>System: You are an excellent image describer.</s>
<s>User: 300</s>
<s>System: You are the best image describer in the"
1612,../data/images/n02607072/n02607072_505.JPEG,clownfish or fish,brush,A clownfish swimming among the tentacles of an anemone.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% complete</s>
<s>System: You are a detailed image describer.</s>
<s>User: I'm done. Thanks for the help!</s>
<s>System: You are a detailed image describer.</s>
<s>User: Bye! See you later!</s>
<s>"
1613,../data/images/n03888257/n03888257_39021.JPEG,parachutes,parachutes,A person is skydiving with an American flag attached to their ankles.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>"
1614,../data/images/n03792972/n03792972_2062.JPEG,camp or camping,camp or camping,A tent set up in a wooded area.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am in my car. Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 50% of the time, I am at work. Generate a comprehensive description of this image:</s>
<s>System: You are"
1615,../data/images/n03272010/n03272010_17735.JPEG,guitar,coffee maker,A band performing on stage with a large screen displaying a man's face.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1616,../data/images/n03590841/n03590841_1053.JPEG,pumpkin,handbag,"A carved pumpkin with a face and a smaller carved pumpkin with a face, both sitting on a table with leaves around them.","<s>System: A black leather handbag with a gold clasp and a large silver buckle.</s>
<s>User: I want to know more about the bag. What is it made of?</s>
<s>System: The bag is made from high-quality leather, which gives it a luxurious feel.</s>
<s>User: How much does it cost?</s>
<s>System: The price varies depending on the size and style of"
1617,../data/images/n02951358/n02951358_6087.JPEG,canoe or boat,canoe or boat,A green canoe on a rocky shoreline.,"<s>System: A canoe or boat is a small, narrow-hulled vessel propelled by one or more people using paddles. It can be used for transportation, recreation, and fishing.</s>
<s>User: 1980's</s>
<s>System: The 1980s was an era of significant cultural change in the United States, with new technologies, music, fashion, and social movements emerging during this decade"
1618,../data/images/n11939491/n11939491_12042.JPEG,flower,flower,"A close-up photograph of white daisies with yellow centers, set against a dark blue background.","<s>System: A detailed image describer.</s>
<s>User: 10flower Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 20flower Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 30flower Generate a comprehensive description of this image:</"
1619,../data/images/n03272562/n03272562_608.JPEG,train,train,A blue and white train on the tracks.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1620,../data/images/n02281787/n02281787_1529.JPEG,butterfly,butterfly,"A blue butterfly with brown spots on its wings, perched on a plant.","<s>System: You are a detailed image describer.</s>
<s>User: 100% Complete</s>
<s>System: You are a detailed image describer.</s>
<s>User: I'm not sure what to say here. It looks like an old man with a beard and glasses, but he is wearing a suit and tie. He has a mustache that goes down past his chin.</s>
<s"
1621,../data/images/n02504458/n02504458_5897.JPEG,elephant,clownfish or fish,A large elephant walking on a dirt road in a natural setting.,"<s>System: A clownfish swims in a coral reef. The fish is orange with black stripes and has two white spots on its head.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30 points</"
1622,../data/images/n03888257/n03888257_54295.JPEG,parachutes,parachutes,"Two parachutists flying high in the sky, each holding a Canadian flag, against a backdrop of a clear blue sky.","<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>"
1623,../data/images/n02906734/n02906734_20509.JPEG,brush,brush,Two people shoveling snow on an ice rink.,"<s>System: You are a detailed image describer.</s>
<s>User: 10</s>
<s>System: You are a detailed image describer.</s>
<s>User: 20</s>
<s>System: You are a detailed image describer.</s>
<s>User: 30</s>
<s>System: You are a detailed image describer.</s>"
1624,../data/images/n03709823/n03709823_9033.JPEG,handbag,pumpkin,A black and yellow duffel bag with a black strap.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1625,../data/images/n03792782/n03792782_51296.JPEG,bicycle,gloves,A green bicycle parked on a brick sidewalk.,"<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s>User: …</s>
<s>System: You are a detailed image describer.</s>
<s"
1626,../data/images/n07753592/n07753592_10233.JPEG,fruits and vegetables,pizza,A ripe banana with a brown spot on the end.,"<s>System: A pizza with a red and white checkered tablecloth on top of it.</s>
<s>User: 10/10</s>
<s>System: You are an image describer.</s>
<s>User: 9/10</s>
<s>System: You are an image describer.</s>
<s>User: 8/10</s>
<s"
1627,../data/images/n03452741/n03452741_2123.JPEG,piano,ironing machine,A man in a red coat and black pants is playing a piano in a room with a chandelier.,"<s>System: A large, black ironing machine with a white handle and a red button on the front. The top of the machine is open.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30"
1628,../data/images/n03100240/n03100240_8794.JPEG,car,coffee mug,A black convertible car parked on a gravel driveway.,"<s>System: A coffee mug with a black handle and white cup. The words ""Starbucks"" are printed on the side of the cup.</s>
<s>User: 100</s>
<s>System: You have earned $100 for this task.</s>
<s>User: I'm going to buy some more coffee mugs!</s>
<s>System: Okay, here is your next image:</s"
1629,../data/images/n03376595/n03376595_8346.JPEG,chair,train,A large number of blue seats in a stadium.,"<s>System: A detailed image describer.</s>
<s>User: 10</s>
<s>System: You are a detailed image describer.</s>
<s>User: 20</s>
<s>System: You are a detailed image describer.</s>
<s>User: 30</s>
<s>System: You are a detailed image describer.</s>
<"
1630,../data/images/n07873807/n07873807_3896.JPEG,pizza,pizza,"A pizza with cheese, olives, and basil on a wooden cutting board.","<s>System: A pizza with a red sauce, green peppers and onions.</s>
<s>User: 10/10</s>
<s>System: You are an image describer.</s>
<s>User: 9/10</s>
<s>System: You are an image describer.</s>
<s>User: 8/10</s>
<s>System: You"
1631,../data/images/n02951358/n02951358_9376.JPEG,canoe or boat,canoe or boat,Two people walking on frozen lake with boat in background.,"<s>System: A canoe or boat is a small, narrow craft that can be paddled by one person. It has a flat bottom and sides that are usually made of wood.</s>
<s>User: 100% accurate</s>
<s>System: You have successfully described the image to the best of your ability.</s>
<s>User: I'm not sure if this is what you meant but it seems like it could"
1632,../data/images/n07873807/n07873807_18033.JPEG,pizza,flower,"Two pizzas on a baking sheet, one with cheese and olives, the other with cheese, olives, and sausage.","<s>System: A detailed image describer.</s>
<s>User: 10flower Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 20flower Generate a comprehensive description of this image:</s>
<s>System: A detailed image describer.</s>
<s>User: 30flower Generate a comprehensive description of this image:</"
1633,../data/images/n02906734/n02906734_17960.JPEG,brush,brush,A broom leaning against a doorway in a building.,"<s>System: You are a detailed image describer.</s>
<s>User: 2017-05-31T16:48:09.000Z</s>
<s>System: You are a detailed image describer.</s>
<s>User: 2017-05-31T16:48:09.000Z</s>"
1634,../data/images/n03272010/n03272010_6978.JPEG,guitar,guitar,A white electric guitar leaning against a wall.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% Generate a comprehensive description of this image:</s>
<s>System: You are a detailed image describer.</s>
<s>User: 80% Generate"
1635,../data/images/n02690373/n02690373_7499.JPEG,airplane,airplane,An airplane on the runway at an airport.,"<s>System: A small, white airplane with a red stripe on the side is flying in the sky.</s>
<s>User: 100% correct. I'm impressed!</s>
<s>System: You are an image describer.</s>
<s>User: What? No! That was just luck!</s>
<s>System: You are an image describer.</s>
<s>User: Fine"
1636,../data/images/n03888257/n03888257_19211.JPEG,parachutes,parachutes,A surreal image of a hot air balloon floating above a barren landscape with a rainbow in the sky.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>
<s>User: 95% of the time, I am a detailed image describer. </s>
<s>System: You are a detailed image describer.</s>"
1637,../data/images/n03452741/n03452741_2540.JPEG,piano,piano,"A man is sitting at a grand piano, playing music.","<s>System: A piano is a musical instrument that produces sound by means of hammers hitting strings.</s>
<s>User: 100</s>
<s>System: You are an image describer.</s>
<s>User: 200</s>
<s>System: You are an image describer.</s>
<s>User: 300</s>
<s>System:"
1638,../data/images/n03590841/n03590841_5746.JPEG,pumpkin,pumpkin,"A carved pumpkin with a jack-o-lantern face and a sign that reads ""they eat their own"" in front of it.","<s>System: A pumpkin with a long stem and green leaves.</s>
<s>User: 10 points for the description. I'm going to give you another image, but this time it will be more difficult:</s>
<s>System: OK</s>
<s>User: This is an image of a man in his late thirties or early forties. He has dark hair and brown eyes. His skin is tanned"
1639,../data/images/n13054560/n13054560_13613.JPEG,mushroom,mushroom,A hand holding a mushroom with a brush in the background.,"<s>System: A mushroom is a fungus that grows on soil or decaying organic matter. It has a cap and stem, which are usually connected by a ring of tissue called the stipe.</s>
<s>User: 10/10</s>
<s>System: You have earned 5 points for this task!</s>
<s>User: I'm going to try again.</s>
<s>System: Sure thing"
1640,../data/images/n03709823/n03709823_12670.JPEG,handbag,handbag,A dark blue tote bag with brown leather accents and a tan strap.,"<s>System: A black leather handbag with a gold clasp and a large silver buckle.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>
<s>User: …</s>
<s>System: You are an image describer.</s>"
1641,../data/images/n02389026/n02389026_24702.JPEG,horse,horse,"A close-up of a horse's face, showing its brown coat, large brown eyes, and a white spot on its forehead.","<s>System: A horse with a brown coat and white markings on its legs, head, and neck. It has a black mane and tail.</s>
<s>User: 10</s>
<s>System: You are an image describer.</s>
<s>User: 20</s>
<s>System: You are an image describer.</s>
<s>User: 30</s>"
1642,../data/images/n03063599/n03063599_5287.JPEG,coffee mug,coffee mug,A white coffee mug with a brown starbucks logo on it.,"<s>System: A coffee mug with a black handle and white cup. The words ""I love you"" are written on the side of the cup.</s>
<s>User: 100% accurate</s>
<s>System: You have successfully described this image to 100% accuracy.</s>
<s>User: I'm impressed, but it would be nice if there was some way for me to tell how much time"
1643,../data/images/n02492035/n02492035_24294.JPEG,monkey,panda or pandas,"Two monkeys in a tree enclosure, one grooming the other.","<s>System: A panda is a bear-like mammal that lives in China. It has black and white fur, round ears, and a long tail.</s>
<s>User: 100% correct! I'm impressed!</s>
<s>System: Thank you for your feedback. Please rate my performance on a scale of 1 to 5 stars:</s>
<s>User: 4/5</s>"
1644,../data/images/n03376595/n03376595_8916.JPEG,chair,chair,A wooden folding chair with a green cushion and a striped backrest.,"<s>System: A chair is a piece of furniture that provides seating. It has four legs and a backrest.</s>
<s>User: 10/10</s>
<s>System: You are an image describer with excellent accuracy.</s>
<s>User: 9/10</s>
<s>System: Your description was very accurate, but you could have been more specific about the color of the chair"
1645,../data/images/n02504458/n02504458_481.JPEG,elephant,elephant,Two elephants standing in the mud.,"<s>System: A large, grayish-brown elephant with a long trunk and tusks.</s>
<s>User: 10 points</s>
<s>System: You are an image describer.</s>
<s>User: 20 points</s>
<s>System: You are an image describer.</s>
<s>User: 30 points</s>
<s>System: You"
1646,../data/images/n02492035/n02492035_3912.JPEG,monkey,monkey,"A monkey in a cage, looking out with a sad expression.","<s>System: A monkey is sitting on a tree branch, looking at the camera. The monkey has brown fur and green eyes.</s>
<s>User: 10 points!</s>
<s>System: You are an image describer.</s>
<s>User: I am not! I'm a programmer!</s>
<s>System: You are a detailed image describer.</s>
<s>User:"
1647,../data/images/n02951358/n02951358_2350.JPEG,canoe or boat,canoe or boat,Three people in kayaks on the ocean.,"<s>System: A canoe or boat is a small, narrow craft that can be paddled by one person. It has a flat bottom and is usually made of wood.</s>
<s>User: 100% accurate</s>
<s>System: You are an excellent image describer.</s>
<s>User: I'm not sure if this is the right answer but it seems to fit.</s>
<s>System"
1648,../data/images/n02281787/n02281787_5770.JPEG,butterfly,butterfly,A brown and white butterfly perched on a branch.,"<s>System: You are a detailed image describer.</s>
<s>User: 100% complete</s>
<s>System: You are a detailed image describer.</s>
<s>User: I'm done. Thanks for the help!</s>
<s>System: You are a detailed image describer.</s>
<s>User: Bye! See you later!</s>
<s>"
1649,../data/images/n07873807/n07873807_1477.JPEG,pizza,fruits and vegetables,A pepperoni pizza on a baking sheet.,"<s>System: You are a detailed image describer.</s>
<s>User: 10.25% of the time, I am able to describe an image in detail.</s>
<s>System: You are a detailed image describer.</s>
<s>User: 37.89% of the time, I can describe an image in detail.</s>
<s>System: You are a detailed image desc"
1650,../data/images/n03792972/n03792972_4392.JPEG,camp or camping,girl,A tent pitched in a field with several RVs parked in the background.,"<s>System: A detailed image describer is a person who can describe an image in great detail. They are able to pick out the smallest details and explain them clearly.</s>
<s>User: 10/10</s>
<s>System: You have been given a score of 10/10 for your description of this image.</s>
<s>User: I'm not sure what that means, but it sounds"
1651,../data/images/n02906734/n02906734_39817.JPEG,brush,brush,A green and yellow hair brush with bristles.,"<s>System: You are a detailed image describer.</s>
<s>User: 10</s>
<s>System: You are a detailed image describer.</s>
<s>User: 20</s>
<s>System: You are a detailed image describer.</s>
<s>User: 30</s>
<s>System: You are a detailed image describer.</s>"
1652,../data/images/n02992529/n02992529_4366.JPEG,cell phone,car,"The image shows a smartphone screen with a camera icon highlighted in red, indicating that the camera application is selected.","<s>System: This image is a detailed description of the car.</s>
<s>User: 100</s>
<s>System: You are an expert in describing images.</s>
<s>User: 200</s>
<s>System: You are very good at describing images.</s>
<s>User: 300</s>
<s>System: You are excellent at describing"
1653,../data/images/n07753592/n07753592_5699.JPEG,fruits and vegetables,pizza,A ripe yellow banana with a brown spot on the end.,"<s>System: A pizza with a red sauce, green peppers, and mushrooms.</s>
<s>User: 10 points!</s>
<s>System: You are an image describer.</s>
<s>User: I am not. I'm just trying to get the most out of this game.</s>
<s>System: You have won the game.</s>
</dialogue>"
